spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flux,energy,energy_entropy,zero_crossing_rate,rms,peak_volume,volume_variance,harmonic_ratio,timestamp,sampleIndex,label
176.2212626400643,0.3505859375,153.27059747282388,2.7133967839005746,16.475801614763483,7.721025517938812,0.0283479960899315,0.0076583921588662,0.6078431372549019,0.0111807458504305,0.0232303908171629,1758243026332,79,program
97.26180976699594,0.1943359375,95.43362574715884,1.6440261529372684,13.428742791234136,6.989734110788028,0.0351906158357771,0.0086936004954906,0.5725490196078431,0.0108106536454577,0.0318384934567505,1758243027332,80,program
96.79112880295676,0.18359375,82.15093905701593,2.290367304907212,25.337962322183817,7.128251558947677,0.0244379276637341,0.0575752752419243,0.8117647058823529,0.020208820004226,0.0181973272675575,1758243028332,81,program
91.79899104732075,0.1826171875,80.1725146923705,1.320008388355438,17.142883506343704,7.000072773800065,0.0293255131964809,0.0072423813350543,0.6705882352941176,0.0138360390961965,0.0172658803467385,1758243029332,82,program
92.91858811893376,0.173828125,85.98176940993409,1.5232101515239114,21.77321030372935,7.095283599114571,0.0244379276637341,0.0151937088696304,0.6901960784313725,0.017424805893068,0.0221920009890584,1758243030333,83,program
87.96655928823382,0.1630859375,80.21214557205967,1.1584303105123448,14.727043444828906,7.059363804041196,0.0557184750733137,0.0075050908930368,0.5568627450980392,0.0118887669945717,0.0216290842153703,1758243031333,84,program
225.5624405293956,0.431640625,172.42356874082873,4.058891730032292,42.61199538638992,8.345494676969162,0.0518084066471163,0.0513665144843624,0.7607843137254902,0.0239730993210005,0.0178772238401429,1758243032333,85,program
163.83310306714438,0.31640625,139.1154934899238,2.3714533201548003,23.227681660899663,7.784095703747591,0.0410557184750733,0.0066503117538458,0.6470588235294118,0.015768168096311,0.022612139633416,1758243033333,86,program
134.9848514274604,0.2861328125,131.0521096045923,1.577918562416762,15.058223760092275,7.370126131655781,0.0615835777126099,0.0058440962908133,0.5254901960784314,0.0112057803548877,0.0247944584709002,1758243034332,87,program
92.97628624099156,0.169921875,91.02040587686956,1.109942484248216,12.421622452902712,7.00308588064983,0.0361681329423264,0.0060790525380804,0.5098039215686274,0.0100417150418973,0.0302497067202947,1758243035331,88,program
64.86520054694606,0.1162109375,58.49364932557082,1.0090707408761153,8.882060745866974,6.6818949512205,0.0381231671554252,0.005126953125,0.4705882352941176,0.0075443179531308,0.0366909753874201,1758243036333,89,program
71.73502682579637,0.140625,65.61176768195509,0.9223859537909636,9.167197231833908,6.67901243969302,0.043010752688172,0.0045083460235887,0.5333333333333333,0.0077290025540196,0.0595642176721775,1758243037332,90,program
134.12401416384932,0.259765625,117.4832430644788,3.649008544830503,36.384682814302224,7.55197103738652,0.0234604105571847,0.0483484742137874,0.796078431372549,0.0264737061673238,0.0265169805247061,1758243038332,91,program
87.90821578982512,0.1611328125,80.2131073355656,2.0151254274297004,19.923829296424486,7.008044556311343,0.0332355816226783,0.0048028114191665,0.6470588235294118,0.0161749682780278,0.0356975733672035,1758243039331,92,program
111.9420919048884,0.23046875,102.15268427833183,1.233313070689875,16.00332179930795,7.291865845899194,0.0410557184750733,0.0081339508051551,0.5529411764705883,0.0123406409850629,0.0305236441357198,1758243040333,93,program
132.72745787816982,0.2587890625,124.44323166578336,1.2761136213618065,15.980176855055726,7.526936863773931,0.0703812316715542,0.0089102966752415,0.5098039215686274,0.0117551994250399,0.0187002406961672,1758243041333,94,program
126.11232552014653,0.2421875,115.59640790918996,1.1791277183096496,14.555201845444046,7.493772060337715,0.0625610948191593,0.0061955945021726,0.5294117647058824,0.0108309170357404,0.0355543850408214,1758243042332,95,program
179.6907281741139,0.3291015625,137.67386036123477,2.911433928528099,33.267835447904694,8.25833025085441,0.0899315738025415,0.0160781013926044,0.5529411764705883,0.02062471299573,0.0160683520270031,1758243043333,96,program
147.28330235439807,0.2802734375,117.72442261435516,1.8745713338002288,18.933241061130303,7.905095383536104,0.0596285434995112,0.0056311340794291,0.5568627450980392,0.0129878898365408,0.0293267244940105,1758243044332,97,program
101.1309297912708,0.212890625,93.348788450226,1.6771893883880065,11.768535178777409,7.0451273540897335,0.021505376344086,0.0069053396600248,0.6392156862745098,0.0093379614308269,0.0537909413414731,1758243045333,98,program
93.80648356596068,0.197265625,93.28825213218796,1.1426242416611334,11.398031526336032,6.832879561226513,0.0224828934506353,0.0148123157344897,0.6901960784313725,0.0093222305051453,0.0633948671769469,1758243046332,99,program
116.52441180470493,0.193359375,115.07759029705994,3.27714112897793,34.71069588619768,7.3627995791000735,0.0381231671554252,0.029517803057251,0.8352941176470589,0.0267605637605725,0.0160932045876965,1758243047332,100,program
80.88867458260475,0.138671875,70.87605510939613,1.489473509030043,25.78000768935028,7.028304384082286,0.0097751710654936,0.0748923005255482,0.8823529411764706,0.0211387320272472,0.0310409258031461,1758243048333,101,program
319.0620148483865,0.513671875,186.5138848088512,8.145876840239323,87.5651057285659,9.10574998369286,0.3098729227761486,0.0314505815534086,0.7411764705882353,0.0342325439071799,0.0069168456477989,1758243049332,102,program
285.6949493787384,0.455078125,169.58365975269265,3.641064016762644,37.1886505190311,8.724824472154014,0.0058651026392961,0.0041432037960149,0.6666666666666666,0.0185882495614664,0.0195582144500689,1758243050332,103,program
222.6636153611425,0.3935546875,155.7409474569187,2.5335184780277955,19.740515186466705,8.356333910734126,0.0332355816226783,0.0064547383136729,0.6745098039215687,0.0115591423477586,0.0299899742818532,1758243051332,104,program
124.57382963745104,0.263671875,121.1602062871772,2.4789184182650503,10.635109573241062,6.718611214516552,0.0117302052785923,0.0162715651396012,0.7372549019607844,0.0084918395925696,0.0212953185498062,1758243052332,105,program
152.6523903900994,0.3369140625,137.50169057074388,2.907247436767784,26.11750865051902,7.410698596964431,0.0146627565982404,0.0892900738333004,0.9294117647058824,0.0192289196954507,0.0315657176004252,1758243053333,106,program
103.67081249999968,0.185546875,92.50051998821311,1.680130164672432,20.928043060361396,7.082040988548823,0.0117302052785923,0.0394330568546288,0.8352941176470589,0.0166829764994229,0.0238124999999999,1758243054331,107,program
75.32658127296175,0.13671875,64.0774923025151,1.540068453668164,11.148835063437124,6.594272319636766,0.0019550342130987,0.0034526698300124,0.6862745098039216,0.0094000070345305,0.0261145864363021,1758243055332,108,program
47.83501739274482,0.10546875,44.7885091049275,1.201664870972747,6.443629373317961,5.835388799391507,0.0,0.0052815692511679,0.6901960784313725,0.0057580891264168,0.1166142123571312,1758243056332,109,program
30.99369600747144,0.0595703125,32.50264390471468,0.7530024484873289,4.886628219915418,5.2649635555276175,0.0097751710654936,0.004291600544738,0.6705882352941176,0.0045030584778982,0.1597011440579035,1758243057332,110,program
25.20082304526753,0.044921875,25.86552221350784,0.4748175958483234,4.182929642445215,5.114503611194416,0.0019550342130987,0.0035463474234213,0.6705882352941176,0.0038900357766685,0.1876543209876545,1758243058333,111,program
120.5923638405385,0.2255859375,109.60729090626192,2.019478389150158,9.179454056132258,6.986664137157251,0.0312805474095796,0.0076506052812462,0.6862745098039216,0.0072895602967268,0.0655062698858316,1758243059332,112,program
262.60532507162964,0.4423828125,167.2407879191305,5.758301097227904,54.45777777777776,8.838146361388112,0.1446725317693059,0.0169620641530095,0.6627450980392157,0.0261529655852528,0.0157469309790584,1758243060333,113,program
213.66204826707136,0.380859375,150.03783924829298,3.0762800025946424,23.64532103037291,8.226833857886449,0.0117302052785923,0.0098355649797283,0.6784313725490196,0.0144144453336897,0.028450437857172,1758243061332,114,program
148.79573420836675,0.28125,121.4292323408989,1.9508059829422872,18.23232602845057,7.641724209616099,0.0146627565982404,0.0134875266766925,0.6901960784313725,0.0129014666453546,0.0385015039649984,1758243062333,115,program
75.36365748809108,0.15234375,78.17075605748065,2.022860506557199,9.0961783929258,6.262059237151492,0.0078201368523949,0.0062339576830096,0.6823529411764706,0.0077965027201591,0.0808644126873474,1758243063332,116,program
144.51413636363523,0.29296875,136.78550654277336,3.212171680504721,29.86921953094967,7.283346330301303,0.0185728250244379,0.1015595655750961,0.8196078431372549,0.0220706842019894,0.0190909090909089,1758243064332,117,program
97.06812808940406,0.197265625,100.34662263582632,1.7582671207680172,17.736424452133768,6.712099099297203,0.0087976539589442,0.0107338612973538,0.6862745098039216,0.0144629499794015,0.0270076653055374,1758243065333,118,program
84.59335839598944,0.1611328125,81.30462479653492,1.8226183682447008,29.628850442137665,6.793640933405063,0.0185728250244379,0.0930444873724478,0.8509803921568627,0.0244140866700156,0.0228411938938253,1758243066332,119,program
330.62257723481696,0.556640625,201.5966970939245,8.670168753875808,110.40043060361396,9.187516642731826,0.0879765395894428,0.0661715680219967,0.8196078431372549,0.0397884818564372,0.0095735933278515,1758243067333,120,program
284.6538850271236,0.498046875,195.7887115604165,3.4742641439291244,63.99260284505951,8.86803237609017,0.0283479960899315,0.063531001295512,0.8588235294117647,0.0280210632858067,0.0085806810915616,1758243068332,121,program
253.90529624082177,0.453125,182.00196359534704,2.274131138188684,48.58388312187613,8.749683579790567,0.0449657869012707,0.0207749183588914,0.7294117647058823,0.023118421751827,0.0084955926044147,1758243069333,122,program
205.5360849497069,0.3935546875,160.74817647435654,2.1851549054436195,49.71738562091508,8.398135503128326,0.0371456500488758,0.041699476040263,0.7137254901960784,0.0279485839790947,0.0102985512659747,1758243070333,123,program
192.9262580818156,0.3994140625,159.32899985134026,1.989770069348091,45.288965782391415,8.13390343648137,0.0351906158357771,0.0635614854099615,0.8313725490196079,0.0277063177036172,0.0203199952328456,1758243071333,124,program
111.96353529738673,0.1953125,104.09382021181572,2.6912220075435958,22.97910034602074,7.284405302197717,0.0127077223851417,0.0099440487570392,0.7215686274509804,0.0176939340464566,0.0302946081156195,1758243072333,125,program
64.13482849604193,0.123046875,54.54604238148215,1.669216043283244,15.26363706266819,6.601986549277493,0.0185728250244379,0.0152836711190327,0.6627450980392157,0.0130098854308399,0.0272647317502197,1758243073332,126,program
53.41273209549061,0.1025390625,45.871691046714766,0.9591663046625442,12.467312572087655,6.353746083209547,0.0156402737047898,0.010986328125,0.6509803921568628,0.0108722958533594,0.0704509283819627,1758243074333,127,program
38.57940729483288,0.072265625,32.91727721522084,1.0820332008542366,12.028019992310636,5.891062204466439,0.0136852394916911,0.0197708689853787,0.6588235294117647,0.0108317179315054,0.0685157041540021,1758243075333,128,program
75.82344813974113,0.140625,84.04508287029644,1.1636490881307702,12.798908112264504,6.332800012675428,0.0175953079178885,0.0138430102561863,0.7058823529411765,0.0109930348203812,0.0710549689134508,1758243076333,129,program
236.6664334145683,0.4384765625,184.46371844202528,5.596192477230797,55.08735101883893,8.562140667332722,0.0801564027370479,0.0316150326306731,0.6941176470588235,0.0286065932981146,0.0120888931785825,1758243077333,130,program
152.4533730599893,0.2900390625,130.24600196636766,3.043288858160236,26.81736255286434,7.72659057271744,0.0078201368523949,0.0173477333237212,0.7294117647058823,0.0187726078671424,0.0205896740338861,1758243078332,131,program
121.95868859114844,0.23046875,105.76392309558317,1.5150608759719224,24.26798923490964,7.499523468269204,0.0185728250244379,0.0222543252748476,0.7529411764705882,0.0180050632193745,0.0262890783597237,1758243079333,132,program
94.82458086784946,0.1845703125,82.90342339596741,1.2335686673448625,21.1841599384852,7.113635126983985,0.0175953079178885,0.0215453237040138,0.7725490196078432,0.0168272269079199,0.0316814595660747,1758243080333,133,program
152.6711500626,0.2890625,132.67447072031828,2.8001016074275777,39.93431757016536,7.768578283271099,0.043010752688172,0.076449548353479,0.8549019607843137,0.0275369293054499,0.0133428724736182,1758243081333,134,program
104.11597553340027,0.193359375,86.5695867231561,1.786944838817942,30.48416762783548,7.36859571483355,0.0205278592375366,0.0384147340918705,0.7803921568627451,0.0234470334139198,0.0165197707460385,1758243082333,135,program
107.0968896350618,0.1943359375,86.18634206215947,1.380096893555554,34.60179930795854,7.494418916039583,0.0303030303030303,0.0434762290811563,0.7843137254901961,0.0262773186296097,0.02686224264381,1758243083334,136,program
111.60375633674028,0.1962890625,87.31973736628346,1.3027755541764607,37.4917954632834,7.580399551073392,0.0263929618768328,0.0639886011164915,0.8117647058823529,0.0281187823807801,0.0262611152663507,1758243084334,137,program
120.90437081847612,0.2236328125,102.5297311452873,1.5230385057143194,38.4126874279124,7.544794378241767,0.0449657869012707,0.0585667866020443,0.8274509803921568,0.0283745471847283,0.0139417491286406,1758243085333,138,program
171.8794945142476,0.3662109375,147.94155903729077,2.003833312204088,35.70575932333718,7.871331367878913,0.0185728250244379,0.048054168891868,0.8352941176470589,0.0236829594014835,0.0227758264836874,1758243086332,139,program
256.28730225643903,0.4462890625,177.23632421681282,3.8486555020415656,59.24116878123792,8.80454951643669,0.0713587487781036,0.0285832270035466,0.7372549019607844,0.0280597123142763,0.0126245257482638,1758243087332,140,program
